"BUR24" "BUR6" "BURU" "FB24" "FB6" "FBU" "OVD24" "OVD6" "OVDU" "PO24" "PO6" "POU" "SR24" "SR6" "SRU" "ST24" "ST6" "STU" "WF"
"FBgn0266705" 1.06441565899294 0.600250361090296 1.27257048144252 3.10785643030558 2.13828524460698 2.38554129161431 0.487453522850178 0.530726810770601 0.469906514508047 0.23484085780785 0.405969596696807 0.128980441462124 1.62587549313703 1.47193527760394 2.05446393113264 0.957403578104062 1.32899663624529 0.955527266074359 0.0219348769354609
"FBgn0266700" 2.0270723560985 1.88802407969493 1.72056658738816 0.604655581612276 0.766110493473818 0.557706163870949 1.55385853376175 1.43257130410132 1.45001395243642 1.1403855231957 1.1285250089521 1.03043856663207 1.39712441939177 1.4739894552726 1.26449829284219 0.719358381414492 1.25818814180121 1.36290099178504 0.677325955133249
"FBgn0037472" 4.87737834689128 5.63504637253297 4.58130517791818 4.13066696918386 3.84514816269412 3.89738032974965 4.91001466545404 5.49779097703751 4.45512063450998 4.94861268073719 5.2474505662812 5.02209926457492 4.93800348382791 5.6442046802717 4.95830479459043 5.06384657415318 5.51824790960094 5.11780672685966 5.7752464546696
"FBgn0031150" 4.47039154233169 3.55675476097332 4.68736171141151 1.82323468281341 1.96709930320035 2.08327881401773 5.60213386167534 4.3386368799618 5.41402751996321 4.2819737335178 3.236294193355 4.26631165780206 4.90444891637033 4.46538216609201 5.14378309447592 4.11151397686891 2.8919274711444 3.23673393495295 2.63143063899357
"FBgn0034307" 1.63868225747309 2.25462159202374 1.76858719807095 2.29127210423312 2.53781432233628 2.58480783307141 1.60904283778453 1.76173479562215 1.7230476542985 1.61182371642105 1.86512870020313 1.488687746953 1.77228884166264 2.09459253642311 1.67346615273786 1.66531823226413 1.73009117266027 1.68989142496327 3.00436611321567
"FBgn0050460" 4.57928945962316 3.96938890097153 4.71442433415591 0.175828187021458 0.426198995412355 0.243535002918473 6.24234453924605 5.05219875193076 6.35822330110016 4.86621715095469 4.03246629803755 4.46166300284729 4.05174722344293 3.69128312474199 4.2190531921617 3.38558360314528 2.4795993980992 2.19494918488198 0.802661687743408
"FBgn0085339" 5.38155633637952 5.77387277000153 5.06779312016041 6.86095327762309 6.513887985192 6.67955359008559 4.67790735535993 5.26771987491542 4.64369416800897 4.54653900759166 4.59528749562367 4.30499125108406 5.01848841504579 5.00746638715698 4.49987586097538 4.56774396935093 4.66698568185881 4.54771013482155 6.86746116115614
"FBgn0050467" 1.523975457785 1.66849691047025 1.29523584667647 0.837379128113017 1.55409878922203 1.42780405203769 1.82390413509812 1.78692433958744 1.99621752455749 1.83143961975262 1.6329406359472 1.67332164033367 1.57062030737473 1.57095015161351 1.38962387776152 1.88969966048223 1.98261308054165 2.02040001621648 3.74021065907462
"FBgn0263398" 4.95041877467267 4.92840738982454 5.06367713906766 4.53619420307584 4.87739884177263 4.99269200078825 4.89311721179005 5.00311781383959 4.8919418452275 7.13478087948843 6.65650120829034 6.52150935870576 4.79583385908014 4.92046702964756 4.89637005127007 4.99660426124057 5.25384678451012 5.3488252931727 4.99773453537439
"FBgn0263397" 2.51410480588623 2.21366897501819 2.69872943603663 4.21647018695321 4.52891403793651 4.28038217739437 2.4107019085982 1.83213756839656 2.12028335436391 2.80206717730958 2.49853348287299 2.27749802318204 2.16541546153913 2.06744683617496 2.02318290476185 1.73838984432814 1.64822245021135 1.58719013625251 1.26470321897439
"FBgn0263396" 6.51003401445731 6.49270636567747 6.10675454810672 4.67085132530489 5.56048123514162 5.20944348725731 7.93202030116267 6.40758180103787 6.62151617094082 6.7537152200468 6.11124425837041 6.38154774923221 6.1409840823148 6.19351831785844 5.95561606680589 6.74930980078972 6.03752486973049 6.20138294473792 6.96323625323903
"FBgn0263395" 3.67011141037988 3.13775273423868 3.92829477013645 2.52147484989379 3.28597605840711 2.44631745901001 6.00416403294671 4.43025765777189 5.95790865158157 4.10964316656339 3.64430855659371 4.1462350003767 3.65179058989571 3.51085439327794 3.99590451290755 3.88369847783167 3.50847371744958 3.71003132878938 3.77566181134364
"FBgn0085330" 0.794109020847502 1.47927213229746 0.618792306476418 0.760565237758309 1.06092174095159 1.18239548053101 0.491665462797654 0.673596537795189 0.26846389880037 1.19632268541065 1.22543086470119 0.962439690440595 2.94374797440077 3.09341089556293 2.6731301518587 2.77712306342073 2.74236816761224 2.51512503833093 0.278606112612032
"FBgn0040466" 4.0771465567288 3.95005567458147 3.9871058094379 2.18212267248474 2.33149287205941 2.36110011234587 4.02331006126455 4.10790633848392 3.73244798467009 2.0722139700994 2.36092398660511 1.75905671673651 3.837315853027 3.77092744359346 3.26724829009171 1.89268334260752 2.00143432827756 1.60287972941505 2.41070653498945
"FBgn0263391" 6.7709857719022 6.05368924134154 6.86647150500681 4.10988120928059 5.17193048398144 4.81094684582287 7.73997643275324 6.91962790518541 7.33851095409749 5.60278155481113 5.12625152343866 5.34259917785463 6.33033924575266 6.47122745218291 6.35368944479815 5.09040023355922 4.85401057178014 4.6061238848335 7.24283386827384
"FBgn0263390" 1.98221956421422 2.40414267273549 2.27706880886126 7.03137673030328 6.5835323786731 6.86407813634551 1.74162836043628 2.5015059890124 1.9494766764884 3.35340470813513 3.82986209446788 3.66069966219983 3.13529033694103 3.67922771155187 3.19205423796427 3.0730198847276 3.3264728709823 3.39996822809178 3.43223789873666
"FBgn0033350" 3.72150879865666 4.03058150875006 3.56716921294161 4.72022743141776 4.72581714293661 4.5762528958042 3.86647022835234 3.93809702135367 3.81767679248857 5.16344595825075 5.33097940705902 4.91340667613909 4.04072850408763 4.50533736439996 4.11668043772461 4.72587781827848 5.08952366518062 4.89906121068291 4.21200104825691
"FBgn0033351" 3.86803905432335 4.53099164437712 3.80405100423018 5.76885185862507 5.54903537807333 5.42715810912433 3.83343413741218 4.19653679143912 3.86669423971472 4.07806506971481 4.42971301986169 4.0664161955416 3.63294137515159 3.9115060449852 3.61680403532528 4.20969031349378 4.37746066471364 4.23917144603704 5.32852625796929
"FBgn0033352" 3.86402612933237 3.17215265394591 4.20756236441992 3.32658928136198 3.74497408437913 3.39453850257401 4.51912387849311 3.4956960814042 4.47521236784564 4.92483154393071 4.42065658473473 4.89463058046907 4.38669053920243 3.9898480299657 4.46089673040431 4.89675551571564 4.58201523697184 4.70176861158179 4.37420385003877
"FBgn0036273" 2.19878647838504 2.51739828252291 2.32284010264952 0.617802485042334 0.445345907416302 0.804616461062307 1.67180406119634 1.49880720459772 1.65694367328734 1.25405358513644 1.10153267706258 1.09052646356049 2.00004086193705 2.41600173535482 1.79899369356789 1.21750783419963 1.10785329877943 1.07494038697488 1.65612993964852
"FBgn0034300" 1.84639692744121 1.63866210205803 2.15737753985603 0.826095617436457 0.82630393284934 0.25856390461311 3.1568741778288 1.73891232700843 2.87843440703946 3.16613595116902 2.57811732442089 2.86897606839187 2.2880534949117 2.45683825842103 2.60663568976381 2.83191233078341 2.24006985440656 2.01985260749332 2.58776682102306
"FBgn0033356" 5.15325778670246 4.8199942269904 5.46434916322927 5.48750063867351 6.33369933226541 6.0229219614877 5.56778953013963 5.39600701675834 5.45660493319999 5.72732260410555 5.91875683227856 5.79189007694333 4.47625247152652 4.52792133551468 4.63660719105601 5.02188654608838 4.54797716143861 4.79849793222122 3.65104650393787
"FBgn0033357" 6.36851095714534 6.34161880265706 5.99094236212027 7.23891011699264 6.9166291246456 7.4737046730453 6.35626537596971 6.40000707245874 5.54710229522769 6.04527927569411 6.36176617998085 5.84055110526442 6.19310620545259 5.97878341093627 6.00028101015827 6.17368459757889 6.21285848397321 6.15060741606615 3.89082852361698
"FBgn0033358" 2.58915555475017 2.25657707458417 2.063616641885 0 0.134511534385712 0 0.225090799749876 0.422834263502554 0.440754069358835 0.359937563358503 0.171198076228931 0.122461371637994 0.654740800254415 0.538833281299986 0.551048705658655 0.0413103439694173 0 0.0687263931536383 1.25934917368323
"FBgn0011592" 3.57304335349519 3.65813529544916 3.83605452971645 0.933159958319738 1.31909952839363 0.66811369320957 5.19553700889563 3.88899417467575 4.85367391696349 3.87379728548143 3.5443425424105 3.97660357397559 3.00543631217576 3.32013276621731 3.57621640050436 4.57344942507357 4.30673554958381 4.60889039144593 1.99023468231063
"FBgn0010198" 10.2817246900105 10.3800699705737 9.77561154947397 12.4887606712615 12.1321480853215 12.4080881198759 9.71392336738317 9.76886290351859 9.04114520680402 10.4892003448252 10.6649454515257 10.3642947934718 9.64197281103207 9.44519866718968 9.43617580118635 10.276378663175 10.1774782322894 10.43986521988 9.80041105813918
"FBgn0034814" 2.90252007082578 3.6503079484941 2.84323462739773 3.46604589013854 3.30163550276978 3.51052440366509 2.30716678549757 3.00364219992707 2.45866194032338 2.68229004869792 2.93246050248398 2.52921645458737 2.67374779430514 2.93922120793731 2.68573222616492 3.13306183981914 3.03122939779477 2.98752216102803 4.63602463207718
"FBgn0010194" 0.510153407035565 0.368956466675516 0.399945838400173 0.0905910657687053 0.447466415256694 0.123581784127537 0.408142945330293 0.311309642640907 0.500461578990425 0.695194760070304 0.462851789726158 0.62950780328505 0.726085758640753 0.670274763676279 0.669626335404234 1.43156204412158 1.79077022716631 1.85802626978023 2.69700953136429
"FBgn0005624" 0.594319877902998 0.464489892436605 0.830675681993094 0 0.0946517267880485 0 1.90510343951572 0.982134906455149 1.45776099716552 2.56492270424047 1.80055740768724 2.33978716617751 1.23635713435693 1.66645981786056 1.69092660284469 2.39079220578316 2.00556675136201 1.65700655059092 1.76431803646555
"FBgn0038302" 2.92143847474397 2.4274502943904 2.4493266971364 5.73282204762593 4.72980541510892 5.52647862549496 3.53224364889051 3.05277515092847 2.85627337493183 1.63758799553341 1.76464698223292 1.76965859139956 3.31512364094759 2.5850166496602 2.91398635103689 1.85540200551268 1.30153686258291 1.83742549889451 3.0164635841442
"FBgn0038303" 3.27102407753922 3.11514937131043 3.63698443759924 1.99221060642617 3.0975946300391 2.95363184535143 3.56986797101335 3.08885082846513 3.69506286961076 3.41598479171847 3.34515770319591 3.36660201686204 3.27738432199154 3.29354684902112 3.4408164753212 3.62398163758929 3.75517038790098 3.68834663467478 4.36737663877709
"FBgn0038300" 2.54011912875767 2.67577247467395 2.65575533438055 2.12515654391086 2.34250611232077 2.23704102266612 2.26666892586963 2.35201522573137 2.7031617227458 2.39491448547082 2.62991650671227 2.39313012669541 2.59539477608177 2.44773939192469 2.3096043517702 2.96361740337764 2.9480374748199 3.01737120668817 5.29522679599514
"FBgn0038301" 2.26719855482757 1.80287776134179 2.46724696469653 0.877891248325609 1.76858298508427 1.44690494350398 2.70486764090108 2.11779860378068 2.67333714792165 2.33826425118605 2.27463327727455 2.14336635037727 2.49868672388655 2.20323497101911 2.44579407129296 2.38976625676754 2.28988867149952 2.21278361381526 2.76678389313259
"FBgn0038306" 3.05880828968498 4.5914726155828 3.11411608335185 3.71718016818886 4.15610488429957 3.87483941027436 3.03933813151192 4.35297700991026 3.24557923484438 3.00100521374349 3.42928448326 3.2038515971469 3.28514066823405 3.81860271608032 2.99795041377898 3.46278528605749 3.50094879817004 3.27107010884742 4.8800473416572
"FBgn0038307" 3.36660309081562 3.91642823703113 3.19350476618909 3.44164988831075 3.84567428218541 3.85373046558796 3.03931044636537 3.75115387838038 3.19434665579336 2.42805135404568 3.07436535671312 2.41997159178975 3.35946476021161 3.4320431860117 2.92616580227491 2.77392154083973 2.88981552629821 2.66356857919862 5.18431125381521
"FBgn0038304" 3.71651773061965 3.96042701139626 3.86765045929746 3.502434722154 3.57834060330914 3.64181816163118 3.85033581449143 3.85429476497875 3.98471019827214 4.37233936077897 4.32801486010963 4.32962933622271 3.5366938544715 3.976366380104 3.62404013038491 4.4882692980132 4.8507548969541 4.85515541820507 4.90418372347192
"FBgn0031437" 4.67425635740889 5.24807115353395 4.3907978504815 4.42871112019555 4.32070438434869 3.89653309569838 4.68999083343945 4.82556252864786 4.51111894292458 4.61929130959956 5.01140576649303 4.64745427301689 4.68918946921313 5.14559663335926 4.77477285695199 4.69807280048051 5.00783740694181 4.76605009723998 4.4925049574179
"FBgn0033688" 4.24368541135601 4.31220266734334 4.61598169050189 3.30618324158275 4.59314705775159 3.29266066489513 4.76242321000936 4.6415614851641 5.21354588074182 5.70098217490693 5.3932261951548 5.57439802484081 4.90623883091305 5.09790475740983 5.00190725452142 5.62788422367592 5.4117326811429 5.3970585230096 6.11170266122597
"FBgn0033683" 5.49921035953541 5.14167032465223 5.24186449710213 6.38674194823922 5.89099244083736 6.79975638888889 5.31147384566621 5.20829775456615 4.71994804014621 5.98564299471864 6.00937966752304 5.69232281828501 5.69605980472056 5.56222466702831 5.64809471086847 5.55614713330724 5.64491451252607 5.58392360704709 3.38535538456331
"FBgn0066303" 4.22259238185989 4.61966413831936 4.29785721171632 3.96351536235843 4.27243893489539 4.02941109844785 4.30606969521006 4.38119993492243 4.44792515404988 4.41237572935103 4.51529431268051 4.45556074718826 4.32218941061609 4.60907451501248 4.48568906597416 4.66216752811952 4.52852377959271 4.62195447130841 4.38639919050738
"FBgn0011227" 8.5933266968984 8.67468348657052 8.08135470464797 9.8010342648735 9.14285416188581 9.26731406334348 7.53646108450456 7.68800782098442 6.95630513514143 6.47849795681205 6.1505559848793 5.74517105957966 7.30494625974741 6.98660544530324 6.83299566330049 6.48569178977037 6.48812866616727 6.35426715194184 5.20197115514296
"FBgn0033686" 3.25581829484409 2.63450057787187 3.0452350691547 3.6562748814685 3.16705520586234 3.53384182557815 3.7559651833665 3.40274569728304 3.23032892671502 3.16270818994016 2.96274238765691 3.18459172556465 3.11122729199203 2.40379644010924 2.82720445759914 3.45860003432726 3.44264205781352 3.48449118678441 2.38259893222681
"FBgn0266376" 6.38929869666846 8.260858117068 6.59793918671444 1.4297980217269 2.62558778715064 2.61769509956601 5.65098345424857 7.74325388626263 6.50159741265834 6.87877653138024 7.40826249941443 7.05400461335649 4.5361466004027 6.26709442139873 4.95503826568315 7.91011890283318 8.34420529541494 8.34746543764222 2.63105885095143
"FBgn0266377" 4.10630674937279 3.34809022997901 4.74070035642515 1.43352040224278 1.85383534488526 2.39576255848702 5.55715367333231 3.77447105803182 5.29954468664828 5.2134136839194 4.88699452743658 5.00847079601515 7.30425277642181 7.29126330700719 7.87329081384971 5.44371467855186 5.12265676827449 5.07614280790615 2.10849357598324
"FBgn0013563" 2.48792892674786 2.72446793637628 2.57055235355488 2.96930262179019 3.32545388313609 3.12232945549646 2.32336212730335 2.15154167807662 2.46937527828573 2.66554194761777 2.71125882181058 2.66866891158608 2.5836608450073 2.40403683219989 2.55877485650442 2.57980118022495 2.66946978262977 2.61093093154545 4.12389641534718
"FBgn0033178" 4.01732438687365 3.92366555819979 3.7954052674175 6.12400117346661 5.60159559463401 5.78713871832253 3.7010906085382 3.62099646996699 3.47579140671124 2.7846643146114 3.14270802356889 2.78832721630881 3.37205009608685 3.34470517356358 3.19011422981732 3.24049821987656 3.47981551409654 3.286279931508 4.79829638266278
"FBgn0036419" 0.692663686206716 2.46743578089734 0.732439055815895 0.175828187021458 0 0.0504181779113032 1.73974876010158 2.22713823797664 1.07971518012768 0.46346142023736 0.561606678738125 0.311174965246615 1.24306850709847 2.01688660403655 1.12066025448917 0.431957786832164 0.433057861639992 0.786416315437497 4.07836780208517
"FBgn0051849" 2.64758290419998 2.60795143601305 2.39290505430517 0.300281607763941 0.589358392156637 0.575563481152347 2.26820539877727 2.43903340870682 2.22465237361436 1.15028355226822 0.963948062781438 0.877485595874825 2.53349467968897 2.41321672687964 2.0231556162548 1.01224356147566 1.10677939719363 0.977346521651621 3.6303396174103
"FBgn0045064" 1.89874571096091 1.52346376814575 1.85625143101864 4.82440118144435 4.16538404063225 4.63991943290788 2.62594628930744 2.60369382405879 2.33483764783651 2.68905922421998 2.42403392796634 2.37866627929219 4.23114197122379 3.50586774538734 4.0512983997259 3.92842323013569 3.73757607940664 3.66513878266024 3.25089597111632
"FBgn0045063" 3.52008560101516 3.1003469524745 3.81743121813117 2.92206662706677 2.97609641282608 1.8749798259957 3.8841467246441 3.44451693571074 3.94722548247415 3.95347729287724 3.40445581265925 3.71792090365828 3.9666011487066 3.91930625374539 4.11994654064801 3.80772106109448 3.76866695533575 3.67361843927196 3.23776504399561
"FBgn0032889" 4.95382815543058 5.32131692685556 4.88265110718854 9.25715735286481 8.39248337656647 8.84351931556482 4.42852112356969 4.80546406135232 4.66289928715497 5.13880196029166 5.64329336524271 5.71779237124325 4.770982680324 4.80272000468695 5.08654241375486 4.49064136131467 4.2488613415041 4.88350212380712 4.82489242240047
"FBgn0032886" 3.78599493112813 3.74175567070715 3.51560230146814 0.589313269682925 0.595715457725706 0.465251611365726 5.34706906239099 4.48388386151928 4.53073634399621 1.52658244474629 1.48711311649785 0.995161566892547 3.42934317748258 3.38110749712839 3.27576721286873 0.983006243166212 0.713396419329365 0.40665461569547 2.80817733327132
"FBgn0032884" 6.68912012488885 6.35655054264354 6.0961013343422 6.34284806120827 5.95668858023654 6.71386194011927 6.09292778174719 5.72784178777867 5.40417679518652 5.75431973672553 5.91321541121818 5.63425276411263 5.98949815324417 5.77089628704321 5.58442393704827 6.21244634115741 6.14752780855703 6.10770703730206 6.12495775642609
"FBgn0032883" 2.25362490051634 2.2498235848965 2.47522356467603 1.30557971618299 2.38571846518456 2.21453570322105 2.37678166457495 2.15686531448459 2.59972377712126 2.89820316453927 2.83086985089238 2.83653042437038 2.44182939091036 2.41195463954242 2.43754575558561 3.07434989408278 3.0941959817606 3.05283451274695 4.43717265083352
"FBgn0032882" 4.01493254133138 4.12574264253694 4.31267861322101 3.68094638792822 3.93560640571053 4.05497430363479 4.12387120705043 4.08658143242084 4.34768733978178 4.47058956152144 4.6549551940527 4.53098561072021 4.05585539896885 4.32072210516072 4.11010405417649 4.69966258513167 4.5784135402887 4.77326728074291 5.32880776179876
"FBgn0032881" 3.69380529084159 3.79477153531754 3.50120513430983 5.8372543293992 5.52917461348015 5.6236901180034 2.98117999915438 2.99073000966546 3.05994644012517 3.05821789428987 3.33837464868766 3.11038007413308 3.55199078390283 3.56581220274239 3.56918308039926 2.90225124527925 2.79606152707018 2.89729901372919 3.6021429188987
"FBgn0032880" 5.91708318493347 5.44481770706308 5.98686364025737 3.6987904312935 4.44936212803996 3.53249723131992 6.61901636638245 6.04508136090021 6.54447131024681 7.65813970124364 7.31697690528413 7.45227689125151 6.46855657234054 6.32259009296459 6.6020202706411 6.98018692148516 6.98991563898848 6.82081208203441 4.11415090565208
"FBgn0004577" 0.108222806260925 0.0170512457659587 0.112654399307862 0 0 0 0 0 0.132583329692138 0.0246252263429392 0 0.0587524950586531 5.50659178148914 4.67327969206875 5.06772386583389 0.421399260083764 0.0209954281640842 0.180323532822156 0
"FBgn0004574" 6.49218070684346 6.80754818736801 6.53780622814877 5.42752727463335 5.14608922035822 5.37403609927817 6.08517909454152 6.37672866645235 6.14508016078087 5.53521867340948 5.57672581360922 5.51958903914965 5.92330307782815 6.29419830092124 6.06402208415122 5.77612203721276 6.20569430371556 6.14412930009574 6.0922003932724
"FBgn0004575" 1.61096013206114 1.9985744995223 1.2786528155536 0.404937661108631 0.119589883352497 0.751018998772897 1.8431974093157 1.91358925920483 1.61331425950364 5.35050632176661 4.19179397823555 4.72877396918731 1.34582788116829 1.4147032319117 1.07145625700578 3.74241248986468 2.03209343851583 2.1108258360404 0.30371678625058
"FBgn0250791" 6.21530429884583 6.03901098760872 6.15454728062642 5.80069694713595 5.55240448707364 5.68496554367252 6.44459759824497 6.10958455871658 6.21652335369425 5.64080293709336 5.63078941931102 5.52496327861316 5.87599567783305 5.74621385421113 5.94180606679089 5.57262086782049 5.82538106505006 5.64943840531575 5.17967478525063
"FBgn0013749" 7.75526456785744 8.21363200004034 7.06935772960283 9.00876532874756 8.64500447684062 7.96079724786654 7.32286130437949 7.62737132659106 6.53989820163003 8.47906291260956 8.40575837765637 7.94810243929852 7.43113265190386 7.66461463453608 6.88323954782527 7.77441592634745 8.28126680223744 7.65588908737961 5.79823053825563
"FBgn0039495" 2.36488096032924 1.8141948369795 1.96313177824643 0.332536499118531 0 0 0.200407970613288 0.24611779091647 0.378593706164207 0.369991036071962 0.321817161264538 0.210188632499849 0.223913314592849 0.387261403477217 0.295688644984817 0.79075119424393 1.18492030424196 0.597619842161785 0.900388354716781
"FBgn0030790" 2.96489638934624 2.53914366510257 3.14823176276197 1.61878962203941 2.41982307537648 1.66052009336729 3.77190699651581 2.88525825949209 3.73750737662153 3.7945384810023 3.33679866690569 3.77544896241644 3.5933412724954 3.16438094167362 3.46692514268732 3.72914289054047 3.42643761842049 3.3543563889434 5.36699382511086
"FBgn0026196" 3.35665841193961 5.59103608450269 3.07064590413674 5.17045995053268 5.87390371378301 5.58002566526159 3.55494068507498 5.32084636821473 3.64877109217315 4.41945705024309 4.84765183284148 4.70542285184767 3.71216640810286 4.90060134848934 3.41300457359286 4.83150297578749 4.66288827755308 4.73287502962248 6.23609158224415
"FBgn0013746" 5.2448865934764 5.05501852134287 5.29301882132014 5.2317919337424 4.99833891494064 5.06425255198627 5.33618061907565 5.43452734387297 5.23795021743076 5.0473858195546 5.08752631364668 5.09654114418277 5.36627525330979 5.18688643641875 5.3329148325239 5.04116248115863 4.93604163612647 4.83385153762166 4.23364023674252
"FBgn0030792" 5.0355592174598 5.19844110980634 4.59791790110644 5.86455289970638 5.45639648794927 5.216092910882 4.47021020131483 4.64954136640058 4.30137778559035 4.98803637053504 5.25725214466913 4.88699674582039 4.82855771197206 4.68196995260913 4.70537938351258 4.9554367849056 5.15207949772724 4.82541447724717 5.44255763710409
"FBgn0266492" 6.55206067340181 6.40723858949416 7.13205571192986 1.33771768008598 1.2311545998847 1.38816531494054 8.29640336080643 7.71934427842294 7.52798009146479 4.32918569989176 3.69185118791659 3.51678417457107 6.11583576582544 5.44777320324068 6.24379501013213 2.38706780044578 1.47737617501309 1.78344671808205 1.09017967148542
"FBgn0032085" 0 0 0 0 0 0 0 0 0 2.20324279479464 2.32216508121126 2.56315697849704 0 0.0137879923402072 0.192559048294526 0.0723749716180718 0.083607518545323 0.169144653969484 1.38500350693894
"FBgn0032084" 2.78698118321576 2.51261839549277 2.68867850160125 1.68253305565114 1.10349225804538 1.69249428359104 3.99077232474081 4.1156051575532 4.20229425245896 1.34749301226752 1.54454186454056 1.09363169120775 2.69667148634831 2.61485965613865 2.553183973871 2.49970069481151 3.46115531974643 2.83622820930967 1.82966393500479
"FBgn0032083" 0 0 0 0 0 0 0 0 0 0 0.131824044752358 0 0 0.0676137762229703 0.0378157368901417 0.914695092616995 2.3386982602524 0.296893945584888 0.0327785074315622
"FBgn0026192" 4.55745060566757 3.74025796294664 4.65960984308888 1.82411704293973 2.52553684215354 1.69564572767448 5.51076066759315 4.79948137206423 5.38676918869262 4.79584519967972 4.31055405926462 4.81728298196302 4.47541302760151 4.15978173452213 4.74919982252658 4.50755854858037 4.14308316320344 4.03316310634781 4.58053199785882
"FBgn0039492" 5.57705084982639 5.19708300200536 5.86648982344443 3.20624853166149 4.07602670158125 4.19245769424596 6.96924377891679 6.15729748572191 7.03792657845357 7.19556873983302 6.66247934064465 7.35761648534334 5.29030387898096 5.26678322438351 5.73206721882237 6.42282393482051 6.56480559600044 6.60065629040128 5.78472648874617
"FBgn0265974" 2.04167751067467 1.87126576359188 2.22913619765557 2.67527082677368 3.24559988547674 2.3335937906046 3.22007827528574 2.55898523581246 3.14930307009711 2.88730498276059 2.22729610582545 2.58422798364732 2.50800313867255 2.45600116225656 2.57173643120492 2.654202187525 2.24505809031462 2.49228917947109 2.57741170084715
"FBgn0265977" 0.327394250073965 0.0761420315488714 0.490979640516679 0.68998132574233 0.971302001288097 1.66798106567832 0.640988748748757 0.779672358677693 0.553421719989726 1.56619315876212 1.84679063935297 2.06898681611067 0.496419137281317 0.509143027415373 0.511253979914069 2.8089017294831 2.10512685325078 2.69133214548674 0.334540469909183
"FBgn0034756" 2.27668167861958 2.58287468165165 2.10265098715755 6.59730359060587 5.86804530821616 5.97673889196546 3.87742133291126 3.8869882057909 3.32437466989559 5.55290538901803 6.1462165103325 5.7721974417678 3.65374423862844 3.46452224225945 3.30478072070416 5.82346487472824 5.9432567325445 5.52833521370443 2.04016795830884
"FBgn0025352" 6.77562909127408 7.12481619406036 6.67695941830636 8.92053836378162 8.94537725469627 9.2915334107837 6.34889582125959 6.52541521890721 6.54139720047741 6.03198089526787 6.41609713246546 6.20793366985786 6.46632454338509 6.54216852292776 6.51231464729509 6.1071743063734 6.33645590810875 6.32588150676451 7.7844428156505
"FBgn0025608" 5.91278332457398 5.71608267889613 6.01767039703816 6.06946668597681 5.82165351820933 5.87708683204241 5.97135790373518 5.7793252588967 6.00736793384683 5.75406818856264 5.63994747011413 5.67484569614204 5.73609106737705 5.66127820982969 5.85493212118247 6.11002584606739 6.03091502144297 6.17093895883516 6.31225700117447
"FBgn0266958" 1.98440547016011 2.27546312776133 2.0972199935768 0.991448645637012 1.23237832114505 1.18596409408325 1.58829414461152 1.63429614819688 1.67532098558911 1.19253092881058 1.17051927176174 1.30361301746277 1.47334287481652 1.43631860579021 1.56385135826427 1.57239902348432 1.28298883344301 1.48036940032226 2.46670520854449
"FBgn0262560" 2.33097078586019 3.77593717613854 2.35590900232258 3.44902439446828 3.88664904433521 3.51099349640896 2.42189918701241 3.74760691944788 2.80056695859181 2.85308439451467 3.24804106004222 2.87525881508154 2.7351492501537 3.29825514211469 2.55960315819974 3.30513464826222 3.19106461007885 3.06936522976766 4.40392832399708
"FBgn0028582" 5.62054982318277 4.87928652174646 5.79247122014411 3.73886936432576 3.91311478015203 3.88747324936074 6.21438625861466 5.43144641514534 5.92076006276074 5.74341631299384 5.07855817774198 5.58607872104038 5.51450165751505 5.5182292910392 5.77711702507165 5.48004357564628 5.16771339842681 5.11424714283543 4.71208540456665
"FBgn0039239" 2.22763467459399 2.07161439414849 1.31749731300078 8.96945951152696 7.8276285106533 7.30174588972871 2.17618105956232 2.37028417722547 1.55516080249384 2.71359080817257 2.80881234395796 2.25249691677905 3.08860852017754 2.84906373538684 2.41744397975056 2.38658512804301 1.97895217825454 1.85479213289566 1.48325609266508
"FBgn0039238" 3.02958008614744 3.17798103926289 2.23827848914576 6.0653040860894 6.11185269931398 6.22582103090159 1.82152963475782 2.14567673433282 1.88857368074223 2.9588834487102 2.97533646953001 3.00541576098772 2.47826951488766 2.65337511284873 2.44585290073283 2.28588540327547 2.00333487902415 2.38930639376728 1.76544540468979
"FBgn0032229" 5.59830872880102 5.44342552827932 5.60481338126906 5.86283999958964 5.92430081900925 6.5744838540069 5.35791041182103 5.45102387101781 5.31524464536054 5.16722436144124 5.27194948134119 5.11852148263829 5.42779385148904 5.29724006439945 5.62246238688873 5.24610039816778 5.34941762641104 5.42723886037909 4.73762575257504
"FBgn0035016" 3.33603893919603 2.93433518304509 3.33232295010806 1.15929683965235 1.2299232189343 0.930351233670879 4.21990442769719 2.85165161014721 3.60929613581123 3.55310066784459 2.35251679022027 2.68608739696683 3.35178355809366 3.18073570103984 3.22652364600223 3.07085024321275 2.42041154299612 2.11150657151196 3.37603383221314
"FBgn0032223" 2.9742611481142 2.51148316511555 3.11261023256857 0.971103721226882 1.1732068671495 1.15213717471565 4.31253469731661 2.82558059762585 3.82741724511744 3.66586608501915 2.59245732388673 3.1154530671787 2.88047509558181 2.85063183575045 3.09077015939832 3.21142032953988 2.00223411025482 2.19070162803549 1.80148132734157
"FBgn0039942" 2.79760059391666 2.91426459470694 2.82249196998353 1.39585720751136 2.51013172795871 2.25376405188446 2.78053542901654 3.1655385526443 3.17670953608026 2.89983309545828 3.23230487049457 2.95107500529044 3.14062149823992 2.86265274869932 2.62830989188703 3.27834260291417 3.22740720192706 3.16002918376085 4.42754837094296
