CG13214	Cpr47Ef	FBgn0033603	Drosophila melanogaster
CG13215	CG13215	FBgn0033592	Drosophila melanogaster
CG13216	CG13216	FBgn0033591	Drosophila melanogaster
CG13217	CG13217	FBgn0033590	Drosophila melanogaster
CG13218	CG13218	FBgn0033587	Drosophila melanogaster
CG13222	Cpr47Ee	FBgn0033602	Drosophila melanogaster
CG13224	Cpr47Eb	FBgn0033598	Drosophila melanogaster
CG13226	CG13226	FBgn0033594	Drosophila melanogaster
CG13227	CG13227	FBgn0033589	Drosophila melanogaster
CG13228	CG13228	FBgn0033588	Drosophila melanogaster
CG13230	CG13230	FBgn0040764	Drosophila melanogaster
CG13231	CG13231	FBgn0033580	Drosophila melanogaster
CG13239	CG13239	FBgn0037197	Drosophila melanogaster
CG13247	CG13247	FBgn0036979	Drosophila melanogaster
CG13250	CG13250	FBgn0037013	Drosophila melanogaster
CG13252	CG13252	FBgn0037016	Drosophila melanogaster
CG1327	Ccp84Ac	FBgn0004781	Drosophila melanogaster
CG13270	Ugt36Ba	FBgn0040262	Drosophila melanogaster
CG13271	Ugt36Bb	FBgn0040261	Drosophila melanogaster
CG13272	CG13272	FBgn0086673	Drosophila melanogaster
CG13282	CG13282	FBgn0032612	Drosophila melanogaster
CG13283	CG13283	FBgn0032613	Drosophila melanogaster
CG13285	CG13285	FBgn0035611	Drosophila melanogaster
CG13299	CG13299	FBgn0035694	Drosophila melanogaster
CG1330	Ccp84Ae	FBgn0004779	Drosophila melanogaster
CG13305	CG13305	FBgn0035921	Drosophila melanogaster
CG13308	CG13308	FBgn0035932	Drosophila melanogaster
CG13309	CG13309	FBgn0035933	Drosophila melanogaster
CG1331	Ccp84Af	FBgn0004778	Drosophila melanogaster
CG13310	CG13310	FBgn0035928	Drosophila melanogaster
CG13311	CG13311	FBgn0035929	Drosophila melanogaster
CG13312	CG13312	FBgn0035931	Drosophila melanogaster
CG13314	CG13314	FBgn0035949	Drosophila melanogaster
CG13317	Ilp7	FBgn0044046	Drosophila melanogaster
CG13318	CG13318	FBgn0037627	Drosophila melanogaster
CG13323	CG13323	FBgn0033788	Drosophila melanogaster
CG13324	CG13324	FBgn0033789	Drosophila melanogaster
CG13325	CG13325	FBgn0033792	Drosophila melanogaster
CG1333	Ero1L	FBgn0261274	Drosophila melanogaster
CG13333	link	FBgn0033855	Drosophila melanogaster
CG13338	Cpr50Ca	FBgn0033867	Drosophila melanogaster
CG13358	CG13358	FBgn0026874	Drosophila melanogaster
CG13361	CG13361	FBgn0029532	Drosophila melanogaster
CG13362	CG13362	FBgn0029531	Drosophila melanogaster
CG13376	CG13376	FBgn0029518	Drosophila melanogaster
CG13386	CG13386	FBgn0032040	Drosophila melanogaster
CG13397	CG13397	FBgn0014417	Drosophila melanogaster
CG13402	betaNACtes1	FBgn0030538	Drosophila melanogaster
CG13403	CG13403	FBgn0030544	Drosophila melanogaster
CG13408	CG13408	FBgn0038929	Drosophila melanogaster
CG13417	Gr93a	FBgn0041229	Drosophila melanogaster
CG13419	Burs	FBgn0038901	Drosophila melanogaster
CG1342	Spn100A	FBgn0039795	Drosophila melanogaster
CG13421	Obp57c	FBgn0034509	Drosophila melanogaster
CG13422	GNBP-like3	FBgn0034511	Drosophila melanogaster
CG13427	CG13427	FBgn0034514	Drosophila melanogaster
CG13428	CG13428	FBgn0034515	Drosophila melanogaster
CG13432	qsm	FBgn0028622	Drosophila melanogaster
CG13443	CG13443	FBgn0034548	Drosophila melanogaster
CG13445	CG13445	FBgn0036532	Drosophila melanogaster
CG13460	CG13460	FBgn0036471	Drosophila melanogaster
CG13461	CG13461	FBgn0036468	Drosophila melanogaster
CG13463	EAChm	FBgn0036470	Drosophila melanogaster
CG13478	shd	FBgn0003388	Drosophila melanogaster
CG13480	Lk	FBgn0028418	Drosophila melanogaster
CG13488	CG13488	FBgn0034670	Drosophila melanogaster
CG13492	CG13492	FBgn0034662	Drosophila melanogaster
CG13506	CG13506	FBgn0034723	Drosophila melanogaster
CG13517	Obp59a	FBgn0034766	Drosophila melanogaster
CG13518	Obp58b	FBgn0034768	Drosophila melanogaster
CG13519	Obp58d	FBgn0034770	Drosophila melanogaster
CG13524	Obp58c	FBgn0034769	Drosophila melanogaster
CG13526	CG13526	FBgn0034774	Drosophila melanogaster
CG13527	CG13527	FBgn0034776	Drosophila melanogaster
CG13532	CG13532	FBgn0034788	Drosophila melanogaster
CG13545	CG13545	FBgn0034828	Drosophila melanogaster
CG13557	CG13557	FBgn0034867	Drosophila melanogaster
CG13560	CG13560	FBgn0034899	Drosophila melanogaster
CG13561	CG13561	FBgn0034906	Drosophila melanogaster
CG13562	CG13562	FBgn0034928	Drosophila melanogaster
CG13565	Orcokinin	FBgn0034935	Drosophila melanogaster
CG13566	CG13566	FBgn0034942	Drosophila melanogaster
CG13576	Ir60a	FBgn0034994	Drosophila melanogaster
CG13586	ITP	FBgn0035023	Drosophila melanogaster
CG13587	CG13587	FBgn0035031	Drosophila melanogaster
CG13589	CG13589	FBgn0035011	Drosophila melanogaster
CG13590	CG13590	FBgn0035012	Drosophila melanogaster
CG13592	Ir60e	FBgn0035019	Drosophila melanogaster
CG13606	CG13606	FBgn0039161	Drosophila melanogaster
CG1361	Anp	FBgn0000094	Drosophila melanogaster
CG13614	CG13614	FBgn0039194	Drosophila melanogaster
CG13615	CG13615	FBgn0039199	Drosophila melanogaster
CG13616	CG13616	FBgn0039200	Drosophila melanogaster
CG13618	CG13618	FBgn0039203	Drosophila melanogaster
CG13627	CG13627	FBgn0039217	Drosophila melanogaster
CG13633	AstA	FBgn0015591	Drosophila melanogaster
CG13634	CG13634	FBgn0039224	Drosophila melanogaster
CG13639	CG13639	FBgn0265266	Drosophila melanogaster
CG13640	CG13640	FBgn0039237	Drosophila melanogaster
CG13641	CG13641	FBgn0039239	Drosophila melanogaster
CG13643	CG13643	FBgn0040601	Drosophila melanogaster
CG13648	tnc	FBgn0039257	Drosophila melanogaster
CG1365	CecA1	FBgn0000276	Drosophila melanogaster
CG13653	CG13653	FBgn0039288	Drosophila melanogaster
CG13654	CG13654	FBgn0039290	Drosophila melanogaster
CG1367	CecA2	FBgn0000277	Drosophila melanogaster
CG13671	CG13671	FBgn0035867	Drosophila melanogaster
CG13674	CG13674	FBgn0035858	Drosophila melanogaster
CG13676	CG13676	FBgn0035844	Drosophila melanogaster
CG13678	CG13678	FBgn0035859	Drosophila melanogaster
CG13679	CG13679	FBgn0035856	Drosophila melanogaster
CG1368	CG1368	FBgn0030539	Drosophila melanogaster
CG13687	Ptth	FBgn0013323	Drosophila melanogaster
CG13699	CG13699	FBgn0036781	Drosophila melanogaster
CG13704	CG13704	FBgn0035583	Drosophila melanogaster
CG13705	CG13705	FBgn0035582	Drosophila melanogaster
CG1371	CG1371	FBgn0033482	Drosophila melanogaster
CG1372	yl	FBgn0004649	Drosophila melanogaster
CG13720	CG13720	FBgn0035555	Drosophila melanogaster
CG13721	CG13721	FBgn0035554	Drosophila melanogaster
CG13722	CG13722	FBgn0035553	Drosophila melanogaster
CG13724	CG13724	FBgn0036707	Drosophila melanogaster
CG13727	CG13727	FBgn0036711	Drosophila melanogaster
CG1373	CecC	FBgn0000279	Drosophila melanogaster
CG13731	CG13731	FBgn0036717	Drosophila melanogaster
CG13738	CG13738	FBgn0036390	Drosophila melanogaster
CG13744	CG13744	FBgn0033363	Drosophila melanogaster
CG13748	CG13748	FBgn0033355	Drosophila melanogaster
CG13780	Pvf2	FBgn0031888	Drosophila melanogaster
CG13786	CG13786	FBgn0031900	Drosophila melanogaster
CG13804	yellow-g2	FBgn0035328	Drosophila melanogaster
CG13806	CG13806	FBgn0035325	Drosophila melanogaster
CG13822	GILT3	FBgn0039098	Drosophila melanogaster
CG13830	Cow	FBgn0039054	Drosophila melanogaster
CG13837	CG13837	FBgn0039042	Drosophila melanogaster
CG13840	CG13840	FBgn0039028	Drosophila melanogaster
CG13841	CG13841	FBgn0040588	Drosophila melanogaster
CG13847	CG13847	FBgn0038967	Drosophila melanogaster
CG1385	Def	FBgn0010385	Drosophila melanogaster
CG13856	CG13856	FBgn0038959	Drosophila melanogaster
CG13857	CG13857	FBgn0038958	Drosophila melanogaster
CG13862	CG13862	FBgn0038942	Drosophila melanogaster
CG13869	CG13869	FBgn0034486	Drosophila melanogaster
CG13871	CG13871	FBgn0034502	Drosophila melanogaster
CG13873	Obp56g	FBgn0034474	Drosophila melanogaster
CG13874	Obp56h	FBgn0034475	Drosophila melanogaster
CG13877	CG13877	FBgn0035112	Drosophila melanogaster
CG1389	tor	FBgn0003733	Drosophila melanogaster
CG13905	CG13905	FBgn0035176	Drosophila melanogaster
CG13912	CG13912	FBgn0035186	Drosophila melanogaster
CG13931	CG13931	FBgn0035258	Drosophila melanogaster
CG13934	Cpr62Ba	FBgn0035279	Drosophila melanogaster
CG13935	Cpr62Bb	FBgn0035280	Drosophila melanogaster
CG13939	Obp50e	FBgn0033931	Drosophila melanogaster
CG13946	CG13946	FBgn0040725	Drosophila melanogaster
CG13947	CG13947	FBgn0031277	Drosophila melanogaster
CG13962	CG13962	FBgn0032824	Drosophila melanogaster
CG13965	CG13965	FBgn0032834	Drosophila melanogaster
CG13968	sNPF	FBgn0032840	Drosophila melanogaster
CG1397	rtv	FBgn0261277	Drosophila melanogaster
CG13983	CG13983	FBgn0031792	Drosophila melanogaster
CG13990	Muc26B	FBgn0040950	Drosophila melanogaster
CG13992	CG13992	FBgn0031756	Drosophila melanogaster
CG13997	Vm26Ac	FBgn0086266	Drosophila melanogaster
CG13998	CG13998	FBgn0040949	Drosophila melanogaster
CG14006	CG14006	FBgn0031733	Drosophila melanogaster
CG14010	DIP-eta	FBgn0031725	Drosophila melanogaster
CG1402	CG1402	FBgn0029962	Drosophila melanogaster
CG14026	tkv	FBgn0003716	Drosophila melanogaster
CG14027	TotM	FBgn0031701	Drosophila melanogaster
CG14034	CG14034	FBgn0250847	Drosophila melanogaster
CG14041	SP555	FBgn0260470	Drosophila melanogaster
CG14042	CG14042	FBgn0260451	Drosophila melanogaster
CG14049	Ilp6	FBgn0044047	Drosophila melanogaster
CG14052	CG14052	FBgn0029606	Drosophila melanogaster
CG14059	Ilp8	FBgn0036690	Drosophila melanogaster
CG14061	aqrs	FBgn0039598	Drosophila melanogaster
CG14062	CG14062	FBgn0039592	Drosophila melanogaster
CG14069	CG14069	FBgn0032315	Drosophila melanogaster
CG14075	CG14075	FBgn0036835	Drosophila melanogaster
CG14076	Ir75d	FBgn0036829	Drosophila melanogaster
CG14087	ms(3)76Ba	FBgn0036868	Drosophila melanogaster
CG14088	CG14088	FBgn0036858	Drosophila melanogaster
CG14089	CG14089	FBgn0036861	Drosophila melanogaster
CG14095	CG14095	FBgn0036870	Drosophila melanogaster
CG14096	CG14096	FBgn0036871	Drosophila melanogaster
CG14107	CG14107	FBgn0036351	Drosophila melanogaster
CG14110	CG14110	FBgn0036352	Drosophila melanogaster
CG14111	CG14111	FBgn0036350	Drosophila melanogaster
CG14118	CG14118	FBgn0036323	Drosophila melanogaster
CG14120	CG14120	FBgn0036321	Drosophila melanogaster
CG14125	CG14125	FBgn0036232	Drosophila melanogaster
CG14132	CG14132	FBgn0040817	Drosophila melanogaster
CG14141	CG14141	FBgn0036146	Drosophila melanogaster
CG14143	CG14143	FBgn0036138	Drosophila melanogaster
CG14147	CG14147	FBgn0036112	Drosophila melanogaster
CG14153	CG14153	FBgn0036094	Drosophila melanogaster
CG14162	dpr6	FBgn0040823	Drosophila melanogaster
CG14167	Ilp3	FBgn0044050	Drosophila melanogaster
CG14173	Ilp1	FBgn0044051	Drosophila melanogaster
CG14187	CG14187	FBgn0036938	Drosophila melanogaster
CG14191	CG14191	FBgn0030981	Drosophila melanogaster
CG14199	ksh	FBgn0040890	Drosophila melanogaster
CG14204	CG14204	FBgn0031032	Drosophila melanogaster
CG14205	CG14205	FBgn0031034	Drosophila melanogaster
CG14218	CG14218	FBgn0031031	Drosophila melanogaster
CG14219	CG14219	FBgn0031033	Drosophila melanogaster
CG14225	et	FBgn0031055	Drosophila melanogaster
CG14226	dome	FBgn0043903	Drosophila melanogaster
CG14227	CG14227	FBgn0031058	Drosophila melanogaster
CG14237	CG14237	FBgn0039428	Drosophila melanogaster
CG14240	TwdlP	FBgn0039435	Drosophila melanogaster
CG14242	TwdlS	FBgn0039443	Drosophila melanogaster
CG14243	TwdlD	FBgn0039444	Drosophila melanogaster
CG14244	CG14244	FBgn0040607	Drosophila melanogaster
CG14245	CG14245	FBgn0039452	Drosophila melanogaster
CG14247	CG14247	FBgn0039454	Drosophila melanogaster
CG14250	TwdlQ	FBgn0039448	Drosophila melanogaster
CG14254	TwdlC	FBgn0039469	Drosophila melanogaster
CG14257	CG14257	FBgn0039479	Drosophila melanogaster
CG14258	CG14258	FBgn0039482	Drosophila melanogaster
CG14259	CG14259	FBgn0039483	Drosophila melanogaster
CG14265	CG14265	FBgn0040393	Drosophila melanogaster
CG14266	ng2	FBgn0010294	Drosophila melanogaster
CG14269	CG14269	FBgn0029658	Drosophila melanogaster
CG14273	CG14273	FBgn0032024	Drosophila melanogaster
CG14274	CG14274	FBgn0032023	Drosophila melanogaster
CG14275	CG14275	FBgn0032022	Drosophila melanogaster
CG14277	CG14277	FBgn0032008	Drosophila melanogaster
CG14280	CG14280	FBgn0038695	Drosophila melanogaster
CG14291	CG14291	FBgn0038660	Drosophila melanogaster
CG14292	CG14292	FBgn0038658	Drosophila melanogaster
CG14298	CG14298	FBgn0038654	Drosophila melanogaster
CG14300	CG14300	FBgn0038643	Drosophila melanogaster
CG14301	CG14301	FBgn0038632	Drosophila melanogaster
CG14302	CG14302	FBgn0038647	Drosophila melanogaster
CG14304	CG14304	FBgn0038629	Drosophila melanogaster
CG14309	CG14309	FBgn0038611	Drosophila melanogaster
CG14321	CG14321	FBgn0038540	Drosophila melanogaster
CG14323	CG14323	FBgn0038529	Drosophila melanogaster
CG14324	CG14324	FBgn0038527	Drosophila melanogaster
CG14326	CG14326	FBgn0038528	Drosophila melanogaster
CG14327	CG14327	FBgn0038526	Drosophila melanogaster
CG14329	CG14329	FBgn0038525	Drosophila melanogaster
CG14332	CG14332	FBgn0038509	Drosophila melanogaster
CG14351	haf	FBgn0261509	Drosophila melanogaster
CG14354	CG14354	FBgn0039376	Drosophila melanogaster
CG14356	CG14356	FBgn0038207	Drosophila melanogaster
CG14358	CCHa1	FBgn0038199	Drosophila melanogaster
CG14374	CG14374	FBgn0040553	Drosophila melanogaster
CG14375	CCHa2	FBgn0038147	Drosophila melanogaster
CG14376	Ir87a	FBgn0038153	Drosophila melanogaster
CG14377	CG14377	FBgn0038148	Drosophila melanogaster
CG14387	d-cup	FBgn0038089	Drosophila melanogaster
CG14390	beat-Vc	FBgn0038084	Drosophila melanogaster
CG14396	Ret	FBgn0011829	Drosophila melanogaster
CG14397	CG14397	FBgn0032914	Drosophila melanogaster
CG14400	CG14400	FBgn0032896	Drosophila melanogaster
CG14401	CG14401	FBgn0032900	Drosophila melanogaster
CG14405	CheB38c	FBgn0032888	Drosophila melanogaster
CG14406	CG14406	FBgn0030595	Drosophila melanogaster
CG14416	CG14416	FBgn0040352	Drosophila melanogaster
CG14417	CG14417	FBgn0040353	Drosophila melanogaster
CG14418	CG14418	FBgn0040354	Drosophila melanogaster
CG14419	CG14419	FBgn0029639	Drosophila melanogaster
CG14420	CG14420	FBgn0029643	Drosophila melanogaster
CG14421	CG14421	FBgn0029644	Drosophila melanogaster
CG14422	CG14422	FBgn0029645	Drosophila melanogaster
CG14423	CG14423	FBgn0029646	Drosophila melanogaster
CG14424	CG14424	FBgn0025644	Drosophila melanogaster
CG14430	bou	FBgn0261284	Drosophila melanogaster
CG14446	dtn	FBgn0262730	Drosophila melanogaster
CG14452	CG14452	FBgn0037180	Drosophila melanogaster
CG14453	CG14453	FBgn0037179	Drosophila melanogaster
CG14454	CG14454	FBgn0037177	Drosophila melanogaster
CG14456	CG14456	FBgn0037176	Drosophila melanogaster
CG14457	CG14457	FBgn0037174	Drosophila melanogaster
CG14476	GCS2alpha	FBgn0027588	Drosophila melanogaster
CG14485	swi2	FBgn0034262	Drosophila melanogaster
CG14487	Ir54a	FBgn0034272	Drosophila melanogaster
CG14492	CG14492	FBgn0034283	Drosophila melanogaster
CG14499	CG14499	FBgn0034317	Drosophila melanogaster
CG14500	CG14500	FBgn0034318	Drosophila melanogaster
CG14502	CG14502	FBgn0034321	Drosophila melanogaster
CG14507	CG14507	FBgn0039655	Drosophila melanogaster
CG14515	CG14515	FBgn0039648	Drosophila melanogaster
CG14518	CG14518	FBgn0039621	Drosophila melanogaster
CG14521	DIP-gamma	FBgn0039617	Drosophila melanogaster
CG14523	CG14523	FBgn0039612	Drosophila melanogaster
CG14526	CG14526	FBgn0027578	Drosophila melanogaster
CG14527	CG14527	FBgn0039613	Drosophila melanogaster
CG14528	CG14528	FBgn0039611	Drosophila melanogaster
CG14529	CG14529	FBgn0039609	Drosophila melanogaster
CG14531	CheB98a	FBgn0261289	Drosophila melanogaster
CG14534	TwdlE	FBgn0031957	Drosophila melanogaster
CG14560	msopa	FBgn0004414	Drosophila melanogaster
CG14563	CG14563	FBgn0037139	Drosophila melanogaster
CG14564	CG14564	FBgn0037131	Drosophila melanogaster
CG14565	CG14565	FBgn0037129	Drosophila melanogaster
CG14566	CG14566	FBgn0037127	Drosophila melanogaster
CG14567	CG14567	FBgn0037126	Drosophila melanogaster
CG14568	CG14568	FBgn0037124	Drosophila melanogaster
CG14569	CG14569	FBgn0037123	Drosophila melanogaster
CG14570	CG14570	FBgn0037122	Drosophila melanogaster
CG14572	CG14572	FBgn0037128	Drosophila melanogaster
CG14573	CG14573	FBgn0037125	Drosophila melanogaster
CG14589	CG14589	FBgn0033063	Drosophila melanogaster
CG14598	CG14598	FBgn0037503	Drosophila melanogaster
CG14607	CG14607	FBgn0037488	Drosophila melanogaster
CG1462	Alp4	FBgn0016123	Drosophila melanogaster
CG14624	CG14624	FBgn0040357	Drosophila melanogaster
CG14625	CG14625	FBgn0040358	Drosophila melanogaster
CG14626	CG14626	FBgn0040360	Drosophila melanogaster
CG14627	CG14627	FBgn0040361	Drosophila melanogaster
CG14629	CG14629	FBgn0040398	Drosophila melanogaster
CG14636	CG14636	FBgn0037217	Drosophila melanogaster
CG14639	TwdlF	FBgn0037224	Drosophila melanogaster
CG14640	TwdlV	FBgn0037227	Drosophila melanogaster
CG14642	CG14642	FBgn0037222	Drosophila melanogaster
CG14643	TwdlG	FBgn0037225	Drosophila melanogaster
CG14645	CG14645	FBgn0040687	Drosophila melanogaster
CG14661	CG14661	FBgn0037288	Drosophila melanogaster
CG14664	CG14664	FBgn0040682	Drosophila melanogaster
CG14666	Tim17a2	FBgn0037307	Drosophila melanogaster
CG1468	CG1468	FBgn0030157	Drosophila melanogaster
CG14686	Desi	FBgn0037832	Drosophila melanogaster
CG1469	Fer2LCH	FBgn0015221	Drosophila melanogaster
CG14704	PGRP-LB	FBgn0037906	Drosophila melanogaster
CG1471	CDase	FBgn0039774	Drosophila melanogaster
CG14715	CG14715	FBgn0037930	Drosophila melanogaster
CG14723	HisCl1	FBgn0037950	Drosophila melanogaster
CG14734	Tk	FBgn0037976	Drosophila melanogaster
CG14745	PGRP-SC2	FBgn0043575	Drosophila melanogaster
CG14746	PGRP-SC1a	FBgn0043576	Drosophila melanogaster
CG14752	CG14752	FBgn0033307	Drosophila melanogaster
CG14756	CG14756	FBgn0033275	Drosophila melanogaster
CG14760	CG14760	FBgn0033277	Drosophila melanogaster
CG14762	CG14762	FBgn0033250	Drosophila melanogaster
CG14770	CG14770	FBgn0029573	Drosophila melanogaster
CG1478	Cp36	FBgn0000359	Drosophila melanogaster
CG14780	CG14780	FBgn0025383	Drosophila melanogaster
CG14789	O-fut2	FBgn0027791	Drosophila melanogaster
CG14795	CG14795	FBgn0025393	Drosophila melanogaster
CG14796	Mur2B	FBgn0025390	Drosophila melanogaster
CG14820	CG14820	FBgn0035718	Drosophila melanogaster
CG14826	CG14826	FBgn0035750	Drosophila melanogaster
CG14829	CG14829	FBgn0035751	Drosophila melanogaster
CG14834	CG14834	FBgn0035768	Drosophila melanogaster
CG14839	CG14839	FBgn0038219	Drosophila melanogaster
CG14840	CG14840	FBgn0038217	Drosophila melanogaster
CG14841	CG14841	FBgn0038218	Drosophila melanogaster
CG14850	CG14850	FBgn0038239	Drosophila melanogaster
CG14851	CG14851	FBgn0038240	Drosophila melanogaster
CG14852	CG14852	FBgn0038242	Drosophila melanogaster
CG14854	CG14854	FBgn0038238	Drosophila melanogaster
CG14866	CG14866	FBgn0038315	Drosophila melanogaster
CG14871	Trissin	FBgn0038343	Drosophila melanogaster
CG14877	CG14877	FBgn0038380	Drosophila melanogaster
CG14880	CG14880	FBgn0038422	Drosophila melanogaster
CG14900	Cad89D	FBgn0038439	Drosophila melanogaster
CG14901	Gr89a	FBgn0038440	Drosophila melanogaster
CG14915	CG14915	FBgn0032335	Drosophila melanogaster
CG14919	AstC	FBgn0032336	Drosophila melanogaster
CG14925	Osi21	FBgn0283678	Drosophila melanogaster
CG14928	spz4	FBgn0032362	Drosophila melanogaster
CG14929	CG14929	FBgn0032365	Drosophila melanogaster
CG14933	CG14933	FBgn0040968	Drosophila melanogaster
CG14934	Mal-B1	FBgn0032381	Drosophila melanogaster
CG14935	Mal-B2	FBgn0032382	Drosophila melanogaster
CG14945	CG14945	FBgn0032402	Drosophila melanogaster
CG14949	CG14949	FBgn0035358	Drosophila melanogaster
CG14957	CG14957	FBgn0035412	Drosophila melanogaster
CG14958	CG14958	FBgn0035413	Drosophila melanogaster
CG14960	CG14960	FBgn0035428	Drosophila melanogaster
CG14961	CG14961	FBgn0035439	Drosophila melanogaster
CG14963	CG14963	FBgn0035409	Drosophila melanogaster
CG14969	CG14969	FBgn0035440	Drosophila melanogaster
CG14974	CG14974	FBgn0040694	Drosophila melanogaster
CG14984	CG14984	FBgn0035480	Drosophila melanogaster
CG14989	CG14989	FBgn0035495	Drosophila melanogaster
CG1499	nyo	FBgn0039852	Drosophila melanogaster
CG14990	CG14990	FBgn0035496	Drosophila melanogaster
CG14995	CG14995	FBgn0035497	Drosophila melanogaster
CG1500	fw	FBgn0001083	Drosophila melanogaster
CG15002	mas	FBgn0011653	Drosophila melanogaster
CG15005	CG15005	FBgn0035508	Drosophila melanogaster
CG15006	Cpr64Aa	FBgn0035510	Drosophila melanogaster
CG15007	Cpr64Ab	FBgn0035511	Drosophila melanogaster
CG15008	Cpr64Ac	FBgn0035512	Drosophila melanogaster
CG15009	ImpL2	FBgn0001257	Drosophila melanogaster
CG15013	dyl	FBgn0066365	Drosophila melanogaster
CG1502	tsg	FBgn0003865	Drosophila melanogaster
CG15020	CG15020	FBgn0035543	Drosophila melanogaster
CG15021	CG15021	FBgn0035544	Drosophila melanogaster
CG15022	CG15022	FBgn0035547	Drosophila melanogaster
CG15023	CG15023	FBgn0035548	Drosophila melanogaster
CG15024	CG15024	FBgn0040699	Drosophila melanogaster
CG15033	CheA7a	FBgn0029948	Drosophila melanogaster
CG15036	CG15036	FBgn0040922	Drosophila melanogaster
CG15043	CG15043	FBgn0030929	Drosophila melanogaster
CG15044	CG15044	FBgn0030928	Drosophila melanogaster
CG15046	CG15046	FBgn0030927	Drosophila melanogaster
CG1505	gd	FBgn0000808	Drosophila melanogaster
CG15065	CG15065	FBgn0040734	Drosophila melanogaster
CG15066	IM23	FBgn0034328	Drosophila melanogaster
CG15067	CG15067	FBgn0034331	Drosophila melanogaster
CG15068	CG15068	FBgn0040733	Drosophila melanogaster
CG15080	CG15080	FBgn0034391	Drosophila melanogaster
CG15082	CG15082	FBgn0034397	Drosophila melanogaster
CG15109	CG15109	FBgn0034416	Drosophila melanogaster
CG1511	Eph	FBgn0025936	Drosophila melanogaster
CG15138	beat-IIIc	FBgn0032629	Drosophila melanogaster
CG15140	CG15140	FBgn0032631	Drosophila melanogaster
CG15151	rdo	FBgn0243486	Drosophila melanogaster
CG15153	CG15153	FBgn0032663	Drosophila melanogaster
CG15168	CG15168	FBgn0032732	Drosophila melanogaster
CG15169	CG15169	FBgn0032734	Drosophila melanogaster
CG15170	CG15170	FBgn0032733	Drosophila melanogaster
CG15188	Osi20	FBgn0037430	Drosophila melanogaster
CG15189	Osi19	FBgn0037429	Drosophila melanogaster
CG15196	CG15196	FBgn0030296	Drosophila melanogaster
CG15199	CG15199	FBgn0030270	Drosophila melanogaster
CG15201	CG15201	FBgn0030272	Drosophila melanogaster
CG15202	CG15202	FBgn0030271	Drosophila melanogaster
CG15209	CG15209	FBgn0030237	Drosophila melanogaster
CG15212	CG15212	FBgn0040842	Drosophila melanogaster
CG15213	CG15213	FBgn0040843	Drosophila melanogaster
CG15225	CG15225	FBgn0034551	Drosophila melanogaster
CG15231	IM4	FBgn0040653	Drosophila melanogaster
CG15233	CG15233	FBgn0033076	Drosophila melanogaster
CG15239	CG15239	FBgn0029681	Drosophila melanogaster
CG15249	CG15249	FBgn0030161	Drosophila melanogaster
CG15252	CG15252	FBgn0030167	Drosophila melanogaster
CG15253	CG15253	FBgn0028948	Drosophila melanogaster
CG15254	CG15254	FBgn0028949	Drosophila melanogaster
CG15263	CG15263	FBgn0028853	Drosophila melanogaster
CG15274	GABA-B-R1	FBgn0260446	Drosophila melanogaster
CG15278	CG15278	FBgn0032554	Drosophila melanogaster
CG15282	CG15282	FBgn0028855	Drosophila melanogaster
CG15284	Pburs	FBgn0264810	Drosophila melanogaster
CG15293	CG15293	FBgn0028526	Drosophila melanogaster
CG15296	CG15296	FBgn0030215	Drosophila melanogaster
CG15308	CG15308	FBgn0040941	Drosophila melanogaster
CG15312	CG15312	FBgn0030174	Drosophila melanogaster
CG15322	CG15322	FBgn0031088	Drosophila melanogaster
CG15324	Ir7c	FBgn0029966	Drosophila melanogaster
CG15326	Ir7b	FBgn0029965	Drosophila melanogaster
CG15347	CG15347	FBgn0030040	Drosophila melanogaster
CG15350	Cp7Fb	FBgn0014465	Drosophila melanogaster
CG15351	Cp7Fc	FBgn0014466	Drosophila melanogaster
CG15353	CG15353	FBgn0040718	Drosophila melanogaster
CG15361	Nplp4	FBgn0040717	Drosophila melanogaster
CG15362	CG15362	FBgn0031378	Drosophila melanogaster
CG15369	CG15369	FBgn0030105	Drosophila melanogaster
CG15370	CG15370	FBgn0030107	Drosophila melanogaster
CG15394	CG15394	FBgn0250835	Drosophila melanogaster
CG15404	CG15404	FBgn0031512	Drosophila melanogaster
CG15414	CG15414	FBgn0031542	Drosophila melanogaster
CG15418	CG15418	FBgn0031554	Drosophila melanogaster
CG15457	Obp19c	FBgn0031111	Drosophila melanogaster
CG15465	CG15465	FBgn0029746	Drosophila melanogaster
CG15473	CG15473	FBgn0029719	Drosophila melanogaster
CG1548	cathD	FBgn0029093	Drosophila melanogaster
CG15483	CG15483	FBgn0032457	Drosophila melanogaster
CG15485	CG15485	FBgn0032442	Drosophila melanogaster
CG15497	CG15497	FBgn0038894	Drosophila melanogaster
CG15503	CheB93a	FBgn0038888	Drosophila melanogaster
CG15505	Obp99d	FBgn0039684	Drosophila melanogaster
CG15506	CG15506	FBgn0039686	Drosophila melanogaster
CG15515	CG15515	FBgn0039719	Drosophila melanogaster
CG15517	CG15517	FBgn0039718	Drosophila melanogaster
CG1552	CG1552	FBgn0030258	Drosophila melanogaster
CG15520	Capa	FBgn0039722	Drosophila melanogaster
CG15529	CG15529	FBgn0039748	Drosophila melanogaster
CG15533	CG15533	FBgn0039768	Drosophila melanogaster
CG15534	CG15534	FBgn0039769	Drosophila melanogaster
CG15537	CG15537	FBgn0039770	Drosophila melanogaster
CG15538	Osi23	FBgn0039771	Drosophila melanogaster
CG15539	CG15539	FBgn0039782	Drosophila melanogaster
